村里,當選人,落選人,偏藍比率,藍得票數,綠得票數,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
屏東縣佳冬鄉石光村,曹啟鴻,周典論,0.21056845476381,263,986,10013,10013210,005,580
屏東縣佳冬鄉玉光村,曹啟鴻,周典論,0.24902723735409,320,965,10013,10013210,006,571
屏東縣佳冬鄉昌隆村,曹啟鴻,周典論,0.28407643312102,223,562,10013,10013210,007,582
屏東縣佳冬鄉豐隆村,曹啟鴻,周典論,0.29885057471264,156,366,10013,10013210,008,672
屏東縣佳冬鄉大同村,曹啟鴻,周典論,0.29016189290162,233,570,10013,10013210,009,569
屏東縣佳冬鄉羌園村,曹啟鴻,周典論,0.26865671641791,180,490,10013,10013210,010,583
屏東縣佳冬鄉燄溫村,曹啟鴻,周典論,0.39167862266858,273,424,10013,10013210,011,670
屏東縣佳冬鄉塭豐村,周典論,曹啟鴻,0.50179211469534,700,695,10013,10013210,012,529
屏東縣琉球鄉本福村,曹啟鴻,周典論,0.43868255080589,626,801,10013,10013220,001,812
屏東縣琉球鄉中福村,周典論,曹啟鴻,0.51080050825921,402,385,10013,10013220,002,798
屏東縣琉球鄉漁福村,周典論,曹啟鴻,0.57274119448698,374,279,10013,10013220,003,820
屏東縣琉球鄉大福村,周典論,曹啟鴻,0.64428857715431,643,355,10013,10013220,004,797
屏東縣琉球鄉南福村,周典論,曹啟鴻,0.56788321167883,389,296,10013,10013220,005,814
屏東縣琉球鄉天福村,周典論,曹啟鴻,0.56974789915966,339,256,10013,10013220,006,802
屏東縣琉球鄉上福村,周典論,曹啟鴻,0.55016181229773,510,417,10013,10013220,007,796
屏東縣琉球鄉杉福村,周典論,曹啟鴻,0.58655804480652,288,203,10013,10013220,008,813
屏東縣車城鄉福興村,曹啟鴻,周典論,0.39086859688196,351,547,10013,10013230,001,708
屏東縣車城鄉福安村,曹啟鴻,周典論,0.22982885085575,94,315,10013,10013230,002,788
屏東縣車城鄉田中村,曹啟鴻,周典論,0.40198511166253,162,241,10013,10013230,003,635
屏東縣車城鄉海口村,曹啟鴻,周典論,0.33905579399142,158,308,10013,10013230,004,777
屏東縣車城鄉統埔村,曹啟鴻,周典論,0.43145161290323,107,141,10013,10013230,005,778
屏東縣車城鄉溫泉村,曹啟鴻,周典論,0.36712749615975,239,412,10013,10013230,006,787
屏東縣車城鄉保力村,曹啟鴻,周典論,0.33499377334994,269,534,10013,10013230,007,636
屏東縣車城鄉新街村,曹啟鴻,周典論,0.27491408934708,80,211,10013,10013230,008,786
屏東縣車城鄉埔墘村,曹啟鴻,周典論,0.45774647887324,130,154,10013,10013230,009,638
屏東縣車城鄉射寮村,曹啟鴻,周典論,0.46086956521739,159,186,10013,10013230,010,776
屏東縣車城鄉後灣村,曹啟鴻,周典論,0.37062937062937,106,180,10013,10013230,011,637
屏東縣滿州鄉滿州村,曹啟鴻,周典論,0.43744454303461,493,634,10013,10013240,001,910
屏東縣滿州鄉里德村,周典論,曹啟鴻,0.53869969040248,174,149,10013,10013240,002,879
屏東縣滿州鄉永靖村,周典論,曹啟鴻,0.5049115913556,514,504,10013,10013240,003,878
屏東縣滿州鄉港口村,曹啟鴻,周典論,0.39525691699605,400,612,10013,10013240,004,881
屏東縣滿州鄉响林村,曹啟鴻,周典論,0.33093525179856,138,279,10013,10013240,005,911
屏東縣滿州鄉長樂村,周典論,曹啟鴻,0.58441558441558,540,384,10013,10013240,006,880
屏東縣滿州鄉九棚村,曹啟鴻,周典論,0.43540669856459,91,118,10013,10013240,007,877
屏東縣滿州鄉港仔村,周典論,曹啟鴻,0.56756756756757,147,112,10013,10013240,008,882
屏東縣枋山鄉加祿村,曹啟鴻,周典論,0.46295081967213,706,819,10013,10013250,002,678
屏東縣枋山鄉枋山村,曹啟鴻,周典論,0.47703180212014,405,444,10013,10013250,001,679
屏東縣枋山鄉楓港村,曹啟鴻,周典論,0.40721649484536,316,460,10013,10013250,003,680
屏東縣枋山鄉善餘村,曹啟鴻,周典論,0.36468885672938,252,439,10013,10013250,004,6262
屏東縣瑪家鄉瑪家村,周典論,曹啟鴻,0.68265682656827,185,86,10013,10013280,001,916
屏東縣瑪家鄉北葉村,周典論,曹啟鴻,0.70363951473137,406,171,10013,10013280,002,913
屏東縣瑪家鄉凉山村,周典論,曹啟鴻,0.7620253164557,602,188,10013,10013280,003,917
屏東縣瑪家鄉佳義村,周典論,曹啟鴻,0.50855365474339,327,316,10013,10013280,004,914
屏東縣瑪家鄉排灣村,周典論,曹啟鴻,0.64548494983278,193,106,10013,10013280,005,915
屏東縣瑪家鄉三和村,周典論,曹啟鴻,0.70061517429938,1025,438,10013,10013280,006,912
屏東縣泰武鄉佳平村,周典論,曹啟鴻,0.64221824686941,359,200,10013,10013290,001,864
屏東縣泰武鄉武潭村,周典論,曹啟鴻,0.71902268760908,412,161,10013,10013290,002,866
屏東縣泰武鄉平和村,周典論,曹啟鴻,0.55297157622739,214,173,10013,10013290,003,863
屏東縣泰武鄉佳興村,周典論,曹啟鴻,0.7985347985348,218,55,10013,10013290,004,865
屏東縣泰武鄉泰武村,周典論,曹啟鴻,0.81034482758621,329,77,10013,10013290,005,867
屏東縣泰武鄉萬安村,周典論,曹啟鴻,0.84631147540984,413,75,10013,10013290,006,795
屏東縣來義鄉來義村,周典論,曹啟鴻,0.51401869158878,330,312,10013,10013300,001,676
屏東縣來義鄉義林村,周典論,曹啟鴻,0.82687338501292,320,67,10013,10013300,002,577
屏東縣來義鄉丹林村,周典論,曹啟鴻,0.73739495798319,351,125,10013,10013300,003,673
屏東縣來義鄉古樓村,周典論,曹啟鴻,0.75609756097561,527,170,10013,10013300,004,675
屏東縣來義鄉文樂村,周典論,曹啟鴻,0.76853252647504,508,153,10013,10013300,005,674
屏東縣來義鄉望嘉村,周典論,曹啟鴻,0.85612535612536,601,101,10013,10013300,006,857
屏東縣來義鄉南和村,周典論,曹啟鴻,0.83963494132986,644,123,10013,10013300,007,677
屏東縣春日鄉春日村,周典論,曹啟鴻,0.86965376782077,427,64,10013,10013310,001,835
屏東縣春日鄉古華村,周典論,曹啟鴻,0.83076923076923,324,66,10013,10013310,002,834
屏東縣春日鄉士文村,周典論,曹啟鴻,0.77486910994764,148,43,10013,10013310,003,833
屏東縣春日鄉歸崇村,周典論,曹啟鴻,0.87179487179487,306,45,10013,10013310,005,836
屏東縣春日鄉七佳村,周典論,曹啟鴻,0.86868686868687,430,65,10013,10013310,004,831
屏東縣春日鄉力里村,周典論,曹啟鴻,0.86507936507937,218,34,10013,10013310,006,832
屏東縣獅子鄉楓林村,周典論,曹啟鴻,0.71564885496183,375,149,10013,10013320,001,733
屏東縣獅子鄉丹路村,周典論,曹啟鴻,0.75435203094778,390,127,10013,10013320,002,727
屏東縣獅子鄉草埔村,周典論,曹啟鴻,0.7308533916849,334,123,10013,10013320,003,732
屏東縣獅子鄉內文村,周典論,曹啟鴻,0.76973684210526,117,35,10013,10013320,004,728
屏東縣獅子鄉竹坑村,周典論,曹啟鴻,0.60326086956522,111,73,10013,10013320,005,730
屏東縣獅子鄉獅子村,周典論,曹啟鴻,0.71478873239437,203,81,10013,10013320,006,734
屏東縣獅子鄉內獅村,周典論,曹啟鴻,0.83827493261456,311,60,10013,10013320,007,729
屏東縣獅子鄉南世村,周典論,曹啟鴻,0.83760683760684,196,38,10013,10013320,008,731
屏東縣牡丹鄉石門村,周典論,曹啟鴻,0.67013232514178,709,349,10013,10013330,001,630
屏東縣牡丹鄉牡丹村,周典論,曹啟鴻,0.79574468085106,374,96,10013,10013330,002,632
屏東縣牡丹鄉東源村,周典論,曹啟鴻,0.61742424242424,163,101,10013,10013330,003,633
屏東縣牡丹鄉旭海村,周典論,曹啟鴻,0.74654377880184,162,55,10013,10013330,004,631
屏東縣牡丹鄉高士村,周典論,曹啟鴻,0.61282660332542,258,163,10013,10013330,005,634
屏東縣牡丹鄉四林村,周典論,曹啟鴻,0.72491909385113,224,85,10013,10013330,006,629
屏東縣三地門鄉大社村,周典論,曹啟鴻,0.62755102040816,246,146,10013,10013260,004,683
屏東縣三地門鄉德文村,周典論,曹啟鴻,0.50497512437811,203,199,10013,10013260,003,688
屏東縣三地門鄉達來村,周典論,曹啟鴻,0.68924302788845,173,78,10013,10013260,002,687
屏東縣三地門鄉三地村,周典論,曹啟鴻,0.72811059907834,790,295,10013,10013260,001,536
屏東縣三地門鄉賽嘉村,周典論,曹啟鴻,0.61417322834646,312,196,10013,10013260,005,689
屏東縣三地門鄉口社村,周典論,曹啟鴻,0.67136150234742,286,140,10013,10013260,006,537
屏東縣三地門鄉馬兒村,周典論,曹啟鴻,0.72556390977444,193,73,10013,10013260,007,686
屏東縣三地門鄉安坡村,周典論,曹啟鴻,0.63949843260188,204,115,10013,10013260,008,684
屏東縣三地門鄉青山村,周典論,曹啟鴻,0.68711656441718,336,153,10013,10013260,009,576
屏東縣三地門鄉青葉村,周典論,曹啟鴻,0.77327935222672,382,112,10013,10013260,010,685
屏東縣霧臺鄉霧臺村,周典論,曹啟鴻,0.60356347438753,542,356,,,,
屏東縣霧臺鄉吉露村,周典論,曹啟鴻,0.63529411764706,54,31,10013,10013270,003,764
屏東縣霧臺鄉阿禮村,周典論,曹啟鴻,0.76881720430108,143,43,10013,10013270,002,767
屏東縣霧臺鄉大武村,周典論,曹啟鴻,0.5685618729097,170,129,10013,10013270,004,763
屏東縣霧臺鄉佳暮村,周典論,曹啟鴻,0.67073170731707,165,81,10013,10013270,005,766
屏東縣霧臺鄉好茶村,曹啟鴻,周典論,0.43269230769231,135,177,10013,10013270,006,765
臺東縣臺東市文化里,劉櫂豪,黃健庭,0.45376344086022,211,254,10014,10014010,023,2381
臺東縣臺東市民族里,劉櫂豪,黃健庭,0.43196544276458,400,526,10014,10014010,013,1518
臺東縣臺東市自強里,劉櫂豪,黃健庭,0.47835497835498,1105,1205,10014,10014010,012,2387
臺東縣臺東市民生里,劉櫂豪,黃健庭,0.43995572772551,795,1012,10014,10014010,008,2383
臺東縣臺東市寶桑里,劉櫂豪,黃健庭,0.44177449168207,239,302,10014,10014010,009,2555
臺東縣臺東市民權里,劉櫂豪,黃健庭,0.46938775510204,253,286,10014,10014010,018,2384
臺東縣臺東市四維里,黃健庭,劉櫂豪,0.575,207,153,10014,10014010,014,2382
臺東縣臺東市中華里,劉櫂豪,黃健庭,0.43564356435644,440,570,10014,10014010,015,2189
臺東縣臺東市仁愛里,黃健庭,劉櫂豪,0.50103519668737,242,241,10014,10014010,019,2380
臺東縣臺東市強國里,劉櫂豪,黃健庭,0.43793911007026,187,240,10014,10014010,016,2353
臺東縣臺東市大同里,劉櫂豪,黃健庭,0.42746615087041,221,296,10014,10014010,021,2376
臺東縣臺東市成功里,劉櫂豪,黃健庭,0.39082568807339,213,332,10014,10014010,022,2386
臺東縣臺東市建國里,劉櫂豪,黃健庭,0.44522144522145,382,476,10014,10014010,017,2395
臺東縣臺東市中正里,劉櫂豪,黃健庭,0.40074211502783,216,323,10014,10014010,020,2379
臺東縣臺東市中山里,劉櫂豪,黃健庭,0.40040650406504,197,295,10014,10014010,024,2377
臺東縣臺東市興國里,劉櫂豪,黃健庭,0.39156626506024,195,303,10014,10014010,026,2361
臺東縣臺東市鐵花里,劉櫂豪,黃健庭,0.41090909090909,113,162,10014,10014010,028,2437
臺東縣臺東市東海里,劉櫂豪,黃健庭,0.45643392960185,791,942,10014,10014010,036,2390
臺東縣臺東市復國里,黃健庭,劉櫂豪,0.50913242009132,223,215,10014,10014010,025,2356
臺東縣臺東市復興里,黃健庭,劉櫂豪,0.52471482889734,138,125,10014,10014010,027,2357
臺東縣臺東市新興里,劉櫂豪,黃健庭,0.49365079365079,311,319,10014,10014010,037,2360
臺東縣臺東市新生里,劉櫂豪,黃健庭,0.46860599078341,1627,1845,10014,10014010,007,2358
臺東縣臺東市中心里,劉櫂豪,黃健庭,0.46931618936295,803,908,10014,10014010,011,2378
臺東縣臺東市馬蘭里,劉櫂豪,黃健庭,0.48267477203647,794,851,10014,10014010,010,2351
臺東縣臺東市光明里,劉櫂豪,黃健庭,0.49716599190283,614,621,10014,10014010,032,2385
臺東縣臺東市豐年里,黃健庭,劉櫂豪,0.52286689419795,766,699,10014,10014010,031,2363
臺東縣臺東市豐樂里,劉櫂豪,黃健庭,0.4936268829664,426,437,10014,10014010,033,2554
臺東縣臺東市永樂里,劉櫂豪,黃健庭,0.46389891696751,514,594,10014,10014010,034,2364
臺東縣臺東市康樂里,劉櫂豪,黃健庭,0.42514285714286,372,503,10014,10014010,035,2352
臺東縣臺東市豐榮里,劉櫂豪,黃健庭,0.49678853754941,2011,2037,10014,10014010,038,2553
臺東縣臺東市豐谷里,黃健庭,劉櫂豪,0.51615326821938,1374,1288,10014,10014010,039,2550
臺東縣臺東市豐里里,劉櫂豪,黃健庭,0.40185581727338,563,838,10014,10014010,040,2551
臺東縣臺東市豐原里,劉櫂豪,黃健庭,0.36338797814208,266,466,10014,10014010,041,2552
臺東縣臺東市富岡里,黃健庭,劉櫂豪,0.56289978678038,528,410,10014,10014010,001,2354
臺東縣臺東市富豐里,黃健庭,劉櫂豪,0.56986899563319,261,197,10014,10014010,002,2355
臺東縣臺東市南榮里,黃健庭,劉櫂豪,0.55241009946442,722,585,10014,10014010,006,2393
臺東縣臺東市岩灣里,黃健庭,劉櫂豪,0.52230046948357,445,407,10014,10014010,003,2389
臺東縣臺東市卑南里,劉櫂豪,黃健庭,0.39100985221675,635,989,10014,10014010,005,2388
臺東縣臺東市南王里,黃健庭,劉櫂豪,0.52595628415301,770,694,10014,10014010,004,2392
臺東縣臺東市豐田里,劉櫂豪,黃健庭,0.40217391304348,481,715,10014,10014010,030,2362
臺東縣臺東市新園里,劉櫂豪,黃健庭,0.46830985915493,399,453,10014,10014010,029,2359
臺東縣臺東市建和里,黃健庭,劉櫂豪,0.56416772554003,444,343,10014,10014010,042,2394
臺東縣臺東市建興里,劉櫂豪,黃健庭,0.37037037037037,230,391,10014,10014010,043,2350
臺東縣臺東市建業里,劉櫂豪,黃健庭,0.44740177439797,353,436,10014,10014010,044,2348
臺東縣臺東市知本里,劉櫂豪,黃健庭,0.47427854454203,378,419,10014,10014010,045,2391
臺東縣臺東市建農里,黃健庭,劉櫂豪,0.63180362860192,592,345,10014,10014010,046,2349
臺東縣成功鎮信義里,黃健庭,劉櫂豪,0.59706546275395,529,357,10014,10014020,008,2429
臺東縣成功鎮和平里,黃健庭,劉櫂豪,0.65921787709497,236,122,10014,10014020,007,2425
臺東縣成功鎮忠仁里,黃健庭,劉櫂豪,0.60061919504644,582,387,10014,10014020,006,2426
臺東縣成功鎮忠智里,劉櫂豪,黃健庭,0.48179271708683,344,370,10014,10014020,005,2428
臺東縣成功鎮三民里,黃健庭,劉櫂豪,0.5768156424581,826,606,10014,10014020,004,2424
臺東縣成功鎮三仙里,黃健庭,劉櫂豪,0.64494680851064,485,267,10014,10014020,003,2423
臺東縣成功鎮忠孝里,黃健庭,劉櫂豪,0.62321428571429,349,211,10014,10014020,002,2427
臺東縣成功鎮博愛里,黃健庭,劉櫂豪,0.66457680250784,212,107,10014,10014020,001,2430
臺東縣關山鎮里壠里,黃健庭,劉櫂豪,0.53424657534247,546,476,10014,10014030,005,2440
臺東縣關山鎮中福里,劉櫂豪,黃健庭,0.44912280701754,256,314,10014,10014030,004,2438
臺東縣關山鎮新福里,劉櫂豪,黃健庭,0.47058823529412,240,270,10014,10014030,003,2441
臺東縣關山鎮豐泉里,黃健庭,劉櫂豪,0.50523168908819,338,331,10014,10014030,002,2444
臺東縣關山鎮月眉里,黃健庭,劉櫂豪,0.52038369304556,217,200,10014,10014030,007,2439
臺東縣關山鎮德高里,黃健庭,劉櫂豪,0.56586826347305,567,435,10014,10014030,001,2443
臺東縣關山鎮電光里,黃健庭,劉櫂豪,0.66363636363636,219,111,10014,10014030,006,2442
臺東縣卑南鄉賓朗村,劉櫂豪,黃健庭,0.4575986565911,545,646,10014,10014040,008,2322
臺東縣卑南鄉美農村,劉櫂豪,黃健庭,0.39065420560748,209,326,10014,10014040,007,2318
臺東縣卑南鄉初鹿村,黃健庭,劉櫂豪,0.50606796116505,417,407,10014,10014040,006,2317
臺東縣卑南鄉明峰村,劉櫂豪,黃健庭,0.42352941176471,288,392,10014,10014040,005,2315
臺東縣卑南鄉嘉豐村,黃健庭,劉櫂豪,0.59230769230769,154,106,10014,10014040,001,2321
臺東縣卑南鄉太平村,黃健庭,劉櫂豪,0.5674448767834,875,667,10014,10014040,010,2312
臺東縣卑南鄉泰安村,黃健庭,劉櫂豪,0.59894921190893,342,229,10014,10014040,009,7432
臺東縣卑南鄉利嘉村,黃健庭,劉櫂豪,0.63847429519071,385,218,10014,10014040,011,2314
臺東縣卑南鄉東興村,黃健庭,劉櫂豪,0.6949740034662,401,176,10014,10014040,012,2316
臺東縣卑南鄉溫泉村,劉櫂豪,黃健庭,0.36894824707846,221,378,10014,10014040,013,2320
臺東縣卑南鄉富山村,劉櫂豪,黃健庭,0.46520146520147,127,146,10014,10014040,003,2418
臺東縣卑南鄉富源村,劉櫂豪,黃健庭,0.32126696832579,71,150,10014,10014040,004,2319
臺東縣卑南鄉利吉村,黃健庭,劉櫂豪,0.55203619909502,122,99,10014,10014040,002,2313
臺東縣鹿野鄉鹿野村,劉櫂豪,黃健庭,0.48929663608563,320,334,10014,10014050,006,7433
臺東縣鹿野鄉龍田村,劉櫂豪,黃健庭,0.42543859649123,291,393,10014,10014050,007,2366
臺東縣鹿野鄉永安村,黃健庭,劉櫂豪,0.54716981132075,435,360,10014,10014050,004,2188
臺東縣鹿野鄉瑞隆村,黃健庭,劉櫂豪,0.59885931558935,315,211,10014,10014050,005,2346
臺東縣鹿野鄉瑞源村,黃健庭,劉櫂豪,0.55769230769231,261,207,10014,10014050,003,2419
臺東縣鹿野鄉瑞和村,黃健庭,劉櫂豪,0.54131054131054,190,161,10014,10014050,001,2365
臺東縣鹿野鄉瑞豐村,劉櫂豪,黃健庭,0.31764705882353,189,406,10014,10014050,002,2347
臺東縣池上鄉福原村,劉櫂豪,黃健庭,0.49161073825503,586,606,10014,10014060,005,2309
臺東縣池上鄉福文村,黃健庭,劉櫂豪,0.54444444444444,392,328,10014,10014060,001,2308
臺東縣池上鄉慶豐村,黃健庭,劉櫂豪,0.55654101995565,251,200,10014,10014060,002,2310
臺東縣池上鄉大坡村,黃健庭,劉櫂豪,0.66292134831461,118,60,10014,10014060,003,2431
臺東縣池上鄉大埔村,黃健庭,劉櫂豪,0.5672268907563,270,206,10014,10014060,004,2432
臺東縣池上鄉新興村,黃健庭,劉櫂豪,0.51428571428571,252,238,10014,10014060,007,2435
臺東縣池上鄉錦園村,黃健庭,劉櫂豪,0.54377880184332,118,99,10014,10014060,006,2311
臺東縣池上鄉萬安村,劉櫂豪,黃健庭,0.41062801932367,85,122,10014,10014060,008,2307
臺東縣池上鄉富興村,黃健庭,劉櫂豪,0.6228813559322,147,89,10014,10014060,009,2434
臺東縣池上鄉振興村,黃健庭,劉櫂豪,0.65876777251185,139,72,10014,10014060,010,2433
臺東縣東河鄉都蘭村,黃健庭,劉櫂豪,0.52020573108009,708,653,10014,10014070,007,2329
臺東縣東河鄉興昌村,黃健庭,劉櫂豪,0.50335570469799,300,296,10014,10014070,006,2331
臺東縣東河鄉隆昌村,黃健庭,劉櫂豪,0.5952380952381,200,136,10014,10014070,005,2330
臺東縣東河鄉東河村,黃健庭,劉櫂豪,0.58432708688245,343,244,10014,10014070,003,2327
臺東縣東河鄉泰源村,黃健庭,劉櫂豪,0.62768817204301,467,277,10014,10014070,002,2328
臺東縣東河鄉北源村,黃健庭,劉櫂豪,0.56997742663657,505,381,10014,10014070,001,2325
臺東縣東河鄉尚德村,黃健庭,劉櫂豪,0.63473053892216,106,61,10014,10014070,004,2326
臺東縣長濱鄉寧埔村,黃健庭,劉櫂豪,0.70654911838791,561,233,10014,10014080,006,2339
臺東縣長濱鄉竹湖村,黃健庭,劉櫂豪,0.62316176470588,339,205,10014,10014080,005,2337
臺東縣長濱鄉長濱村,黃健庭,劉櫂豪,0.54729183508488,677,560,10014,10014080,004,2338
臺東縣長濱鄉忠勇村,黃健庭,劉櫂豪,0.58227848101266,184,132,10014,10014080,003,2272
臺東縣長濱鄉三間村,黃健庭,劉櫂豪,0.55414012738854,87,70,10014,10014080,002,2336
